DATE,10-Year Real Interest Rate,Bank Credit All Commercial Banks,CPI All Urban Consumers,CPI All Items,Continued Claims (Insured Unemployment),Federal Funds Rate,GDP,Households Owners Equity in Real Estate Level,M1,M2,Median CPI,Personal Savings Rate,Real GDP,Sticky Price Consumer Price Index less Food and Energy,Sticky Price Consumer Price Index,Unemployment Rate,NASDAQ Price,S&P 500 Price,Delinquency Rate on Credit Card Loans,Commercial Real Estate Loans
12/16/1997,2.92,3865.7,161.8,-0.12,2231000,5.56,8765.91,5579.37,1083.9,4051.2,3.07,6.4,11722.72,2.64,0.25,4.7,1553,968,4.81,98.77
12/23/1997,2.92,3878.46,161.8,-0.12,2189000,5.45,8765.91,5579.37,1099.8,4054.1,3.07,6.4,11722.72,2.64,0.25,4.7,1509.91,939.1,4.81,98.77
12/30/1997,2.92,3897.85,161.8,-0.12,2291000,6.07,8765.91,5579.37,1114.9,4055.4,3.07,6.4,11722.72,2.64,0.25,4.7,1565.03,970.8,4.81,99.04
1/6/1998,2.84,3906.01,162,0.19,2369000,5.35,8866.48,5701.18,1134.2,4100,2.42,7.4,11839.88,2.69,0.24,4.6,1580.14,966.6,4.76,98.7
1/13/1998,2.84,3915.02,162,0.19,2291000,5.42,8866.48,5701.18,1082.4,4082.5,2.42,7.4,11839.88,2.69,0.24,4.6,1541.63,952.1,4.76,98.97
1/20/1998,2.84,3916.65,162,0.19,2241000,5.52,8866.48,5701.18,1071.4,4064.6,2.42,7.4,11839.88,2.69,0.24,4.6,1590.14,978.6,4.76,99.08
1/27/1998,2.84,3934.08,162,0.19,2275000,5.52,8866.48,5701.18,1059.3,4028.7,2.42,7.4,11839.88,2.69,0.24,4.6,1578.9,969,4.76,99.23
2/3/1998,2.78,3929.75,162,0.19,2200000,5.47,8866.48,5701.18,1071,4041.3,2.87,7.4,11839.88,2.7,0.19,4.6,1666.34,1006,4.76,99.33
2/10/1998,2.78,3940.4,162,0.19,2253000,5.44,8866.48,5701.18,1062.3,4078.1,2.87,7.4,11839.88,2.7,0.19,4.6,1709.04,1019,4.76,99.45
2/17/1998,2.78,3943.74,162,0.19,2227000,6,8866.48,5701.18,1063.3,4081.5,2.87,7.4,11839.88,2.7,0.19,4.6,1703.43,1022.8,4.76,99.86
2/24/1998,2.78,3953.68,162,0.19,2208000,5.49,8866.48,5701.18,1062.9,4077.1,2.87,7.4,11839.88,2.7,0.19,4.6,1738.71,1030.6,4.76,99.51
3/3/1998,2.85,3962.8,162,0.19,2209000,5.57,8866.48,5701.18,1079,4101.2,2.44,7.5,11839.88,2.68,0.25,4.7,1757.14,1052,4.76,99.45
3/10/1998,2.85,3989,162,0.19,2208000,5.44,8866.48,5701.18,1075.7,4141.9,2.44,7.5,11839.88,2.68,0.25,4.7,1748.51,1064.2,4.76,99.39
3/17/1998,2.85,3990.9,162,0.19,2237000,5.47,8866.48,5701.18,1076.9,4142.2,2.44,7.5,11839.88,2.68,0.25,4.7,1779.3,1080.5,4.76,99.39
3/24/1998,2.85,3989.9,162,0.19,2227000,5.41,8866.48,5701.18,1066.9,4119.2,2.44,7.5,11839.88,2.68,0.25,4.7,1812.44,1105.7,4.76,99.32
3/31/1998,2.85,3995.9,162,0.19,2215000,5.88,8866.48,5701.18,1074.3,4118.8,2.44,7.5,11839.88,2.68,0.25,4.7,1835.68,1101.8,4.76,98.99
4/7/1998,2.85,4015.47,162.2,0.18,2166000,5.4,8969.7,5854.3,1095.6,4194.6,2.27,7.2,11949.49,2.65,0.22,4.3,1798.71,1109.5,4.76,99.34
4/14/1998,2.85,4009.69,162.2,0.18,2202000,5.47,8969.7,5854.3,1089.4,4208.4,2.27,7.2,11949.49,2.65,0.22,4.3,1843.03,1115.8,4.76,99.17
4/21/1998,2.85,4006.76,162.2,0.18,2210000,5.37,8969.7,5854.3,1099.8,4197.5,2.27,7.2,11949.49,2.65,0.22,4.3,1903.87,1126.7,4.76,99.1
4/28/1998,2.85,3994.15,162.2,0.18,2152000,5.28,8969.7,5854.3,1072.1,4127.3,2.27,7.2,11949.49,2.65,0.22,4.3,1831.77,1085.1,4.76,98.9
5/5/1998,2.89,4011.32,162.6,0.18,2135000,5.22,8969.7,5854.3,1083.4,4139.5,3.04,6.9,11949.49,2.62,0.21,4.4,1864.91,1115.5,4.76,98.94
5/12/1998,2.89,4028.68,162.6,0.18,2140000,5.54,8969.7,5854.3,1067.6,4146.6,3.04,6.9,11949.49,2.62,0.21,4.4,1860.16,1115.8,4.76,99.08
5/19/1998,2.89,4017.45,162.6,0.18,2118000,5.35,8969.7,5854.3,1071.2,4143.6,3.04,6.9,11949.49,2.62,0.21,4.4,1845.87,1109.5,4.76,98.8
5/26/1998,2.89,4019.78,162.6,0.18,2134000,5.62,8969.7,5854.3,1058.3,4125.3,3.04,6.9,11949.49,2.62,0.21,4.4,1778.09,1094,4.76,98.5
6/2/1998,2.87,4028.91,162.8,0.12,2146000,5.5,8969.7,5854.3,1083.2,4156.3,3.12,6.8,11949.49,2.61,0.18,4.5,1761.79,1093.2,4.76,98.47
6/9/1998,2.87,4036.27,162.8,0.12,2122000,5.38,8969.7,5854.3,1074.9,4193.3,3.12,6.8,11949.49,2.61,0.18,4.5,1800.76,1118.4,4.76,98.73
6/16/1998,2.87,4032.73,162.8,0.12,2159000,5.55,8969.7,5854.3,1079.1,4192.9,3.12,6.8,11949.49,2.61,0.18,4.5,1753.12,1087.6,4.76,98.61
6/23/1998,2.87,4034.71,162.8,0.12,2188000,5.36,8969.7,5854.3,1064.4,4159,3.12,6.8,11949.49,2.61,0.18,4.5,1844.57,1119.5,4.76,98.52
6/30/1998,2.87,4043.09,162.8,0.12,2388000,7.06,8969.7,5854.3,1071.2,4145.3,3.12,6.8,11949.49,2.61,0.18,4.5,1894.74,1133.8,4.76,98.86
7/7/1998,2.77,4056.69,163.2,0.12,2290000,5.46,9121.1,6004.42,1102.6,4224.6,3.21,6.9,12099.19,2.61,0.21,4.5,1908.11,1154.7,4.72,99.45
7/14/1998,2.77,4042.51,163.2,0.12,2323000,5.45,9121.1,6004.42,1068.1,4202.6,3.21,6.9,12099.19,2.61,0.21,4.5,1968.41,1177.6,4.72,99.19
7/21/1998,2.77,4050.02,163.2,0.12,2339000,5.51,9121.1,6004.42,1067.5,4188.4,3.21,6.9,12099.19,2.61,0.21,4.5,1979.14,1165.1,4.72,98.95
7/28/1998,2.77,4050.59,163.2,0.12,2383000,5.5,9121.1,6004.42,1060.4,4165.8,3.21,6.9,12099.19,2.61,0.21,4.5,1897.23,1130.2,4.72,98.71
8/4/1998,2.78,4066.52,163.4,0.12,2336000,5.54,9121.1,6004.42,1088.4,4201.4,3.37,6.8,12099.19,2.64,0.17,4.5,1785.64,1072.1,4.72,98.36
8/11/1998,2.78,4074.48,163.4,0.12,2258000,5.47,9121.1,6004.42,1068.8,4232.6,3.37,6.8,12099.19,2.64,0.17,4.5,1792.7,1069,4.72,98.3
8/18/1998,2.78,4084.84,163.4,0.12,2210000,5.54,9121.1,6004.42,1066.2,4226.4,3.37,6.8,12099.19,2.64,0.17,4.5,1855.12,1101.2,4.72,98.38
8/25/1998,2.78,4091.19,163.4,0.12,2202000,5.5,9121.1,6004.42,1059.5,4206.2,3.37,6.8,12099.19,2.64,0.17,4.5,1798.17,1092.8,4.72,98.58
9/1/1998,2.5,4109.48,163.5,0.12,2182000,5.75,9121.1,6004.42,1072.2,4213.2,3.17,6.4,12099.19,2.6,0.19,4.6,1575.09,994.3,4.72,98.77
9/8/1998,2.5,4125.38,163.5,0.12,2160000,5.66,9121.1,6004.42,1070.4,4274.9,3.17,6.4,12099.19,2.6,0.19,4.6,1660.86,1023.5,4.72,98.59
9/15/1998,2.5,4111.27,163.5,0.12,2190000,5.71,9121.1,6004.42,1071.7,4278.5,3.17,6.4,12099.19,2.6,0.19,4.6,1678.11,1037.7,4.72,98.48
9/22/1998,2.5,4118.25,163.5,0.12,2114000,5.38,9121.1,6004.42,1069.1,4252.2,3.17,6.4,12099.19,2.6,0.19,4.6,1697.8,1029.6,4.72,98.4
9/29/1998,2.5,4132.75,163.5,0.12,2148000,5.44,9121.1,6004.42,1063.1,4214.6,3.17,6.4,12099.19,2.6,0.19,4.6,1734.05,1049,4.72,98.83
10/6/1998,1.94,4132,163.9,0.24,2156000,4.65,9293.99,6154.9,1086.3,4279.3,3.34,6.2,12294.74,2.54,0.21,4.5,1510.89,984.6,4.74,97.61
10/13/1998,1.94,4133.25,163.9,0.24,2167000,5.4,9293.99,6154.9,1066,4290.1,3.34,6.2,12294.74,2.54,0.21,4.5,1509.45,994.8,4.74,97.38
10/20/1998,1.94,4155.17,163.9,0.24,2168000,4.8,9293.99,6154.9,1078.2,4299.9,3.34,6.2,12294.74,2.54,0.21,4.5,1639.19,1063.9,4.74,98.06
10/27/1998,1.94,4182.64,163.9,0.24,2169000,5,9293.99,6154.9,1074,4280.3,3.34,6.2,12294.74,2.54,0.21,4.5,1717.63,1065.3,4.74,98.16
11/3/1998,2.22,4204.47,164.1,0,2162000,5.04,9293.99,6154.9,1096,4306.8,2.19,6.3,12294.74,2.53,0.18,4.4,1788.43,1110.8,4.74,98.21
11/10/1998,2.22,4217.43,164.1,0,2195000,4.84,9293.99,6154.9,1086.5,4348.7,2.19,6.3,12294.74,2.53,0.18,4.4,1865.62,1128.3,4.74,97.98
11/17/1998,2.22,4223.23,164.1,0,2177000,4.61,9293.99,6154.9,1094,4355.6,2.19,6.3,12294.74,2.53,0.18,4.4,1878.52,1139.3,4.74,97.93
11/24/1998,2.22,4228.04,164.1,0,2207000,4.64,9293.99,6154.9,1091.4,4333.5,2.19,6.3,12294.74,2.53,0.18,4.4,1965.88,1183,4.74,97.5
12/1/1998,2.23,4235.59,164.4,-0.06,2236000,4.82,9293.99,6154.9,1118.8,4348.6,1.99,5.8,12294.74,2.45,0.17,4.4,2003.75,1175.3,4.74,97.35
12/8/1998,2.23,4232.88,164.4,-0.06,2239000,4.66,9293.99,6154.9,1102.8,4394.8,1.99,5.8,12294.74,2.45,0.17,4.4,2034.75,1181.4,4.74,97.37
12/15/1998,2.23,4244,164.4,-0.06,2205000,5.1,9293.99,6154.9,1102.4,4397.2,1.99,5.8,12294.74,2.45,0.17,4.4,2012.6,1162.8,4.74,97.47
12/22/1998,2.23,4234.13,164.4,-0.06,2171000,4.63,9293.99,6154.9,1123.8,4401.5,1.99,5.8,12294.74,2.45,0.17,4.4,2120.98,1203.6,4.74,97.37
12/29/1998,2.23,4232.9,164.4,-0.06,2266000,4.6,9293.99,6154.9,1136.5,4397.7,1.99,5.8,12294.74,2.45,0.17,4.4,2181.77,1241.8,4.74,96.8
1/5/1999,2.31,4245.33,164.7,0.24,2303000,4.54,9411.68,6287.87,1166.1,4439.6,1.55,6.4,12410.78,2.39,0.21,4.3,2251.27,1244.8,4.66,96.99
1/12/1999,2.31,4248.73,164.7,0.24,2289000,4.78,9411.68,6287.87,1104.9,4432.7,1.55,6.4,12410.78,2.39,0.21,4.3,2320.75,1239.5,4.66,97.1
1/19/1999,2.31,4256.67,164.7,0.24,2316000,4.55,9411.68,6287.87,1095.4,4421.3,1.55,6.4,12410.78,2.39,0.21,4.3,2408.17,1252,4.66,97.03
1/26/1999,2.31,4251.91,164.7,0.24,2269000,4.84,9411.68,6287.87,1082.5,4374,1.55,6.4,12410.78,2.39,0.21,4.3,2433.41,1252.3,4.66,97.28
2/2/1999,2.37,4241.47,164.7,0.12,2259000,4.56,9411.68,6287.87,1096.4,4384.7,1.74,6.3,12410.78,2.32,0.14,4.4,2463.42,1262,4.66,97.17
2/9/1999,2.37,4240.46,164.7,0.12,2253000,4.73,9411.68,6287.87,1077.9,4420,1.74,6.3,12410.78,2.32,0.14,4.4,2310.79,1216.1,4.66,97.03
2/16/1999,2.37,4244.22,164.7,0.12,2253000,5.09,9411.68,6287.87,1080.8,4422.9,1.74,6.3,12410.78,2.32,0.14,4.4,2313.87,1241.9,4.66,96.94
2/23/1999,2.37,4235,164.7,0.12,2237000,4.73,9411.68,6287.87,1087.3,4414.3,1.74,6.3,12410.78,2.32,0.14,4.4,2376.35,1271.2,4.66,96.99
3/2/1999,2.71,4234.23,164.8,0.3,2219000,4.73,9411.68,6287.87,1095.7,4423.5,1.84,6,12410.78,2.25,0.18,4.2,2259.03,1225.5,4.66,96.86
3/9/1999,2.71,4246.81,164.8,0.3,2238000,4.74,9411.68,6287.87,1089.2,4464.2,1.84,6,12410.78,2.25,0.18,4.2,2392.94,1279.8,4.66,96.8
3/16/1999,2.71,4251.53,164.8,0.3,2232000,4.77,9411.68,6287.87,1090.4,4459.6,1.84,6,12410.78,2.25,0.18,4.2,2439.27,1306.4,4.66,96.87
3/23/1999,2.71,4259.07,164.8,0.3,2247000,4.79,9411.68,6287.87,1093.5,4448,1.84,6,12410.78,2.25,0.18,4.2,2322.84,1262.1,4.66,96.88
3/30/1999,2.71,4270.35,164.8,0.3,2191000,4.77,9411.68,6287.87,1104.3,4443.8,1.84,6,12410.78,2.25,0.18,4.2,2480.29,1300.8,4.66,97.14
4/6/1999,2.68,4274.67,165.9,0.73,2280000,4.7,9526.21,6443.78,1129.1,4520.1,2.68,5,12514.41,2.24,0.21,4.3,2563.17,1317.9,4.58,97.12
4/13/1999,2.68,4268.57,165.9,0.73,2247000,4.66,9526.21,6443.78,1107.2,4524.6,2.68,5,12514.41,2.24,0.21,4.3,2583.5,1349.8,4.58,97.29
4/20/1999,2.68,4282.16,165.9,0.73,2230000,4.49,9526.21,6443.78,1121.9,4529.4,2.68,5,12514.41,2.24,0.21,4.3,2409.64,1306.2,4.58,97.42
4/27/1999,2.68,4284.58,165.9,0.73,2193000,4.83,9526.21,6443.78,1104.6,4466.9,2.68,5,12514.41,2.24,0.21,4.3,2602.41,1362.8,4.58,97.45
5/4/1999,2.7,4272.87,166,0,2226000,4.71,9526.21,6443.78,1118.1,4449.3,1.72,4.8,12514.41,2.16,0.13,4.2,2485.12,1332,4.58,97.68
5/11/1999,2.7,4275.88,166,0,2200000,4.69,9526.21,6443.78,1091.1,4471.1,1.72,4.8,12514.41,2.16,0.13,4.2,2566.68,1355.6,4.58,97.78
5/18/1999,2.7,4286.77,166,0,2232000,4.64,9526.21,6443.78,1091,4465.3,1.72,4.8,12514.41,2.16,0.13,4.2,2558.36,1333.3,4.58,98.29
5/25/1999,2.7,4281.98,166,0,2223000,4.8,9526.21,6443.78,1084.9,4445.9,1.72,4.8,12514.41,2.16,0.13,4.2,2380.9,1284.4,4.58,98.6
6/1/1999,3.12,4287.75,166,0,2191000,4.78,9526.21,6443.78,1105.1,4467.6,1.18,4.7,12514.41,2.08,0.1,4.3,2412.03,1294.3,4.58,98.81
6/8/1999,3.12,4291.75,166,0,2194000,4.68,9526.21,6443.78,1095.2,4514.1,1.18,4.7,12514.41,2.08,0.1,4.3,2474.56,1317.3,4.58,98.85
6/15/1999,3.12,4297.42,166,0,2215000,4.67,9526.21,6443.78,1093.7,4511.6,1.18,4.7,12514.41,2.08,0.1,4.3,2414.67,1301.2,4.58,98.89
6/22/1999,3.12,4317.76,166,0,2183000,4.69,9526.21,6443.78,1096.6,4491,1.18,4.7,12514.41,2.08,0.1,4.3,2580.26,1335.9,4.58,99.46
6/29/1999,3.12,4330.27,166,0,2177000,4.91,9526.21,6443.78,1097.5,4463.4,1.18,4.7,12514.41,2.08,0.1,4.3,2642.11,1351.5,4.58,99.28
7/6/1999,3.01,4328.51,166.7,0.3,2202000,5.03,9686.63,6607.64,1111.1,4523.4,2.39,4.8,12679.98,2.12,0.25,4.3,2736.78,1388.1,4.6,93.12
7/13/1999,3.01,4320.63,166.7,0.3,2171000,4.9,9686.63,6607.64,1098.1,4537.2,2.39,4.8,12679.98,2.12,0.25,4.3,2778.23,1393.6,4.6,92.9
7/20/1999,3.01,4334.56,166.7,0.3,2226000,4.92,9686.63,6607.64,1091.2,4517.7,2.39,4.8,12679.98,2.12,0.25,4.3,2732.18,1377.1,4.6,94.28
7/27/1999,3.01,4339.05,166.7,0.3,2203000,4.91,9686.63,6607.64,1089.9,4498.5,2.39,4.8,12679.98,2.12,0.25,4.3,2679.33,1362.8,4.6,95.69
8/3/1999,3.1,4326.25,167.1,0.24,2164000,4.98,9686.63,6607.64,1109.7,4519.8,2.36,4.7,12679.98,2.11,0.16,4.2,2587.99,1322.2,4.6,97.83
8/10/1999,3.1,4326.55,167.1,0.24,2192000,4.92,9686.63,6607.64,1094.5,4555.8,2.36,4.7,12679.98,2.11,0.16,4.2,2490.11,1281.4,4.6,97.81
8/17/1999,3.1,4340.89,167.1,0.24,2176000,4.94,9686.63,6607.64,1095,4553.5,2.36,4.7,12679.98,2.11,0.16,4.2,2671.22,1344.2,4.6,97.95
8/24/1999,3.1,4354,167.1,0.24,2185000,5.08,9686.63,6607.64,1086.8,4527.6,2.36,4.7,12679.98,2.11,0.16,4.2,2752.37,1363.5,4.6,97.98
8/31/1999,3.1,4359.82,167.1,0.24,2168000,5.57,9686.63,6607.64,1086.7,4517.1,2.36,4.7,12679.98,2.11,0.16,4.2,2739.35,1320.4,4.6,98.69
9/7/1999,3.17,4370.54,167.8,0.48,2157000,5.33,9686.63,6607.64,1089.7,4572.9,2.48,4.1,12679.98,2.08,0.14,4.2,2837.26,1350.5,4.6,98.66
9/14/1999,3.17,4359.41,167.8,0.48,2163000,5.26,9686.63,6607.64,1083.8,4576.2,2.48,4.1,12679.98,2.08,0.14,4.2,2868.29,1336.3,4.6,98.8
9/21/1999,3.17,4375.72,167.8,0.48,2170000,5.12,9686.63,6607.64,1087.9,4558.3,2.48,4.1,12679.98,2.08,0.14,4.2,2821.1,1307.6,4.6,99.2
9/28/1999,3.17,4400.19,167.8,0.48,2158000,5.32,9686.63,6607.64,1077.8,4513.5,2.48,4.1,12679.98,2.08,0.14,4.2,2756.25,1282.2,4.6,97.87
10/5/1999,3.14,4397.49,168.1,0.18,2139000,5.16,9900.17,6788.53,1104.2,4566.9,1.69,4.4,12888.28,2.06,0.2,4.1,2799.67,1301.3,4.55,98.37
10/12/1999,3.14,4400.02,168.1,0.18,2105000,5.3,9900.17,6788.53,1085.8,4579.7,1.69,4.4,12888.28,2.06,0.2,4.1,2872.43,1313,4.55,98.77
10/19/1999,3.14,4406.02,168.1,0.18,2102000,5.07,9900.17,6788.53,1093.5,4584.5,1.69,4.4,12888.28,2.06,0.2,4.1,2688.18,1261.3,4.55,99.39
10/26/1999,3.14,4416.88,168.1,0.18,2086000,5.22,9900.17,6788.53,1091,4555,1.69,4.4,12888.28,2.06,0.2,4.1,2811.47,1281.9,4.55,99.1
11/2/1999,3.15,4424.44,168.4,0.06,2082000,5.18,9900.17,6788.53,1111.1,4576.8,2.19,4.6,12888.28,2.16,0.27,4.1,2981.63,1347.7,4.55,98.9
11/9/1999,3.15,4422.32,168.4,0.06,2099000,5.22,9900.17,6788.53,1100.4,4609.1,2.19,4.6,12888.28,2.16,0.27,4.1,3125.04,1365.3,4.55,99.45
11/16/1999,3.15,4430.37,168.4,0.06,2035000,5.4,9900.17,6788.53,1108.2,4616.7,2.19,4.6,12888.28,2.16,0.27,4.1,3295.52,1420.1,4.55,99.48
11/23/1999,3.15,4451.26,168.4,0.06,2111000,5.59,9900.17,6788.53,1111.9,4603.8,2.19,4.6,12888.28,2.16,0.27,4.1,3342.87,1404.6,4.55,99.87
11/30/1999,3.15,4462.53,168.4,0.06,2098000,5.63,9900.17,6788.53,1126.3,4606.4,2.19,4.6,12888.28,2.16,0.27,4.1,3336.16,1388.9,4.55,100.11
12/7/1999,3.19,4471.5,168.8,0,2094000,5.42,9900.17,6788.53,1119.9,4649,2.6,4.2,12888.28,2.18,0.19,4,3586.92,1409.2,4.55,100
12/14/1999,3.19,4476.89,168.8,0,2070000,5.31,9900.17,6788.53,1122.5,4655.5,2.6,4.2,12888.28,2.18,0.19,4,3571.66,1403.2,4.55,99.72
12/21/1999,3.19,4496.94,168.8,0,2123000,5.52,9900.17,6788.53,1146.3,4667.7,2.6,4.2,12888.28,2.18,0.19,4,3911.15,1433.4,4.55,100.71
12/28/1999,3.19,4522.26,168.8,0,2102000,4.86,9900.17,6788.53,1171.9,4668.1,2.6,4.2,12888.28,2.18,0.19,4,3972.11,1457.7,4.55,101.55
1/4/2000,3.41,4524.54,169.3,0.3,2102000,5.38,10002.18,7117,1199.4,4697.4,3.85,5,12935.25,2.35,0.35,4,3901.69,1399.4,4.43,102.32
1/11/2000,3.41,4515.06,169.3,0.3,2107000,5.63,10002.18,7117,1134.2,4699.2,3.85,5,12935.25,2.35,0.35,4,3921.19,1438.6,4.43,103.8
1/18/2000,3.41,4531.27,169.3,0.3,2115000,5.83,10002.18,7117,1122.9,4688.2,3.85,5,12935.25,2.35,0.35,4,4130.81,1455.1,4.43,104.71
1/25/2000,3.41,4544.78,169.3,0.3,2061000,5.46,10002.18,7117,1111.7,4652,3.85,5,12935.25,2.35,0.35,4,4167.41,1410,4.43,105.12
2/1/2000,3.51,4554.45,170,0.59,2164000,5.79,10002.18,7117,1108.7,4634.7,2.79,4.5,12935.25,2.4,0.18,4.1,4051.98,1409.3,4.43,105.64
2/8/2000,3.51,4552.6,170,0.59,2160000,5.67,10002.18,7117,1098,4684.6,2.79,4.5,12935.25,2.4,0.18,4.1,4427.5,1441.7,4.43,105.71
2/15/2000,3.51,4547.72,170,0.59,2141000,5.85,10002.18,7117,1091.8,4675.3,2.79,4.5,12935.25,2.4,0.18,4.1,4420.77,1402,4.43,106.04
2/22/2000,3.51,4555.8,170,0.59,2132000,5.81,10002.18,7117,1095.4,4668.5,2.79,4.5,12935.25,2.4,0.18,4.1,4382.12,1352.2,4.43,106.36
2/29/2000,3.51,4568.02,170,0.59,2157000,5.85,10002.18,7117,1101.4,4666.4,2.79,4.5,12935.25,2.4,0.18,4.1,4696.69,1366.4,4.43,107.25
3/7/2000,3.44,4586.17,171,0.82,2098000,5.68,10002.18,7117,1105.1,4722.6,3.42,4.3,12935.25,2.5,0.27,4,4847.84,1355.6,4.43,107.51
3/14/2000,3.44,4590.59,171,0.82,2099000,5.8,10002.18,7117,1096.1,4731.4,3.42,4.3,12935.25,2.5,0.27,4,4706.63,1359.2,4.43,107.97
3/21/2000,3.44,4619.05,171,0.82,2051000,5.81,10002.18,7117,1107.8,4744.2,3.42,4.3,12935.25,2.5,0.27,4,4711.68,1493.9,4.43,108.28
3/28/2000,3.44,4627.1,171,0.82,2068000,6.02,10002.18,7117,1111.2,4727,3.42,4.3,12935.25,2.5,0.27,4,4833.89,1507.7,4.43,108.62
4/4/2000,3.2,4621.04,170.9,0.06,2026000,5.98,10247.72,7431.93,1142.6,4783.4,2.28,4.8,13170.75,2.42,0.14,3.8,4148.89,1494.7,4.51,109.2
4/11/2000,3.2,4635.28,170.9,0.06,2027000,5.97,10247.72,7431.93,1116.2,4831.1,2.28,4.8,13170.75,2.42,0.14,3.8,4055.9,1500.6,4.51,110.48
4/18/2000,3.2,4646.34,170.9,0.06,1962000,5.93,10247.72,7431.93,1128.7,4842.8,2.28,4.8,13170.75,2.42,0.14,3.8,3793.57,1441.6,4.51,110.49
4/25/2000,3.2,4657.91,170.9,0.06,2035000,5.99,10247.72,7431.93,1129.2,4800.6,2.28,4.8,13170.75,2.42,0.14,3.8,3711.23,1477.4,4.51,111.48
5/2/2000,3.36,4672.24,171.2,0.12,2027000,6.05,10247.72,7431.93,1115,4738,2.85,4.8,13170.75,2.57,0.26,4,3785.45,1446.3,4.51,112.07
5/9/2000,3.36,4680.95,171.2,0.12,1991000,5.92,10247.72,7431.93,1092.3,4738.1,2.85,4.8,13170.75,2.57,0.26,4,3585.01,1412.1,4.51,112.89
5/16/2000,3.36,4696.25,171.2,0.12,1982000,6.13,10247.72,7431.93,1098,4739.6,2.85,4.8,13170.75,2.57,0.26,4,3717.57,1466,4.51,113.31
5/23/2000,3.36,4698.04,171.2,0.12,1998000,6.47,10247.72,7431.93,1098.3,4723.6,2.85,4.8,13170.75,2.57,0.26,4,3164.55,1373.9,4.51,113.4
5/30/2000,3.36,4721.84,171.2,0.12,1987000,6.71,10247.72,7431.93,1104.1,4719.9,2.85,4.8,13170.75,2.57,0.26,4,3459.48,1422.5,4.51,113.52
6/6/2000,3.13,4720.5,172.2,0.52,2019000,6.47,10247.72,7431.93,1108.4,4777.3,3.14,4.8,13170.75,2.72,0.24,4,3756.37,1457.8,4.51,113.78
6/13/2000,3.13,4726.49,172.2,0.52,2020000,6.46,10247.72,7431.93,1092.4,4776.7,3.14,4.8,13170.75,2.72,0.24,4,3851.06,1469.4,4.51,113.93
6/20/2000,3.13,4734.89,172.2,0.52,2041000,6.49,10247.72,7431.93,1100.9,4762.5,3.14,4.8,13170.75,2.72,0.24,4,4013.36,1476,4.51,114.32
6/27/2000,3.13,4762.51,172.2,0.52,2033000,6.56,10247.72,7431.93,1098.7,4721.5,3.14,4.8,13170.75,2.72,0.24,4,3858.96,1450.5,4.51,113.3
7/4/2000,3.06,4753.56,172.7,0.23,2052000,7.03,10318.17,7711.27,1132.5,4764.4,3.44,5.1,13183.89,2.72,0.26,4,3991.93,1469.5,4.53,116.03
7/11/2000,3.06,4762.62,172.7,0.23,2099000,6.39,10318.17,7711.27,1107.2,4796.6,3.44,5.1,13183.89,2.72,0.26,4,3956.42,1480.9,4.53,118.58
7/18/2000,3.06,4766.75,172.7,0.23,2122000,6.47,10318.17,7711.27,1091.4,4776.1,3.44,5.1,13183.89,2.72,0.26,4,4177.17,1493.7,4.53,118.2
7/25/2000,3.06,4779.78,172.7,0.23,2070000,6.46,10318.17,7711.27,1092.6,4754.9,3.44,5.1,13183.89,2.72,0.26,4,4029.57,1474.5,4.53,118.31
8/1/2000,3.05,4787.57,172.7,0,2085000,6.51,10318.17,7711.27,1105.1,4758.5,2.88,5.2,13183.89,2.89,0.3,4.1,3685.52,1438.1,4.53,118.51
8/8/2000,3.05,4791.27,172.7,0,2096000,6.44,10318.17,7711.27,1087.2,4814.3,2.88,5.2,13183.89,2.89,0.3,4.1,3848.55,1482.8,4.53,118.86
8/15/2000,3.05,4791.79,172.7,0,2109000,6.63,10318.17,7711.27,1083.8,4806.2,2.88,5.2,13183.89,2.89,0.3,4.1,3851.66,1484.4,4.53,119.4
8/22/2000,3.05,4804.91,172.7,0,2145000,6.42,10318.17,7711.27,1095.4,4807.7,2.88,5.2,13183.89,2.89,0.3,4.1,3958.21,1498.1,4.53,120.19
8/29/2000,3.05,4810.43,172.7,0,2119000,6.51,10318.17,7711.27,1103.3,4792.7,2.88,5.2,13183.89,2.89,0.3,4.1,4082.17,1509.8,4.53,120.66
9/5/2000,2.89,4804.23,173.6,0.52,2169000,6.61,10318.17,7711.27,1104.6,4839.2,3.07,4.5,13183.89,2.91,0.17,3.9,4143.18,1507.1,4.53,120.48
9/12/2000,2.89,4817.77,173.6,0.52,2139000,6.47,10318.17,7711.27,1084.7,4861.8,3.07,4.5,13183.89,2.91,0.17,3.9,3849.51,1482,4.53,120.74
9/19/2000,2.89,4807.06,173.6,0.52,2115000,6.4,10318.17,7711.27,1084.7,4851.8,3.07,4.5,13183.89,2.91,0.17,3.9,3865.64,1459.9,4.53,121.39
9/26/2000,2.89,4844.76,173.6,0.52,2098000,6.5,10318.17,7711.27,1081.5,4802.4,3.07,4.5,13183.89,2.91,0.17,3.9,3689.1,1427.2,4.53,122.32
10/3/2000,2.88,4837.54,173.9,0.17,2077000,6.46,10435.74,8031.32,1103.2,4833.2,2.7,4.8,13262.25,2.93,0.22,3.9,3455.83,1426.5,4.57,122.79
10/10/2000,2.88,4816.97,173.9,0.17,2133000,6.57,10435.74,8031.32,1079.8,4866.9,2.7,4.8,13262.25,2.93,0.22,3.9,3240.54,1387,4.57,122.82
