615668.3102175709
606328.7759181766
605462.5926181552
600980.0254765308
599502.5780209834
599208.9971051522
602458.3170448717
601739.6977557396
601647.3938491633
600317.6217855819
601356.6768148992
600667.5575531645
601103.5643059459
600258.0081785829
600862.3469353328
600271.9915978598
600628.8330830132
599974.1099206427
600378.495141159
599915.1347912742
600154.6880016552
599626.3514005205
599914.2157098167
599557.5764487517
599703.8751800364
599268.8472582947
599461.2294577244
599178.5144613757
599269.1075748632
598912.4329745913
599015.5871305848
598777.9109692548
598842.9680462208
598555.0197114628
598577.917036752
598366.0636591037
598421.254338214
598191.7489968564
598150.6521028935
597953.090590048
597998.9763169044
597816.6219109488
597734.7888754443
597545.4288015504
597572.6159873673
597426.754652003
597329.9072407815
597146.0938405382
597142.1719312557
597023.2344015781
596932.9873752281
596754.4701204757
596710.5829251108
596609.5802326985
596538.4738957789
596367.446840373
596282.6542267171
596190.4161824626
596140.2486552661
595981.19271795
595863.2679621929
595770.2092931056
595733.7130293866
595592.2428986891
595455.2432240453
595352.4067620346
595317.2508043136
595198.0574804611
595058.0980081671
594939.2914759695
594892.6980057304
594797.2229579908
594668.1432074445
594532.1066452964
594464.5763720588
594389.3828664983
594279.7194376639
594131.0918771189
594038.4786878055
593975.1562101154
593887.075961181
593735.4060414293
593619.2729224865
593556.1383798271
593486.1379366955
593343.0677618248
593209.6969049397
593134.860038356
593075.5351303398
592951.1289059184
592809.7251362519
592714.5289154988
592656.6714726272
592556.2167040708
592416.8084313491
592298.4460623957
592232.9959737503
592155.3645285834
592026.7981813442
591889.1619921481
591808.8557458278
591746.8760873975
591635.1901090825
591487.641621325
591388.3332214287
591330.9188301889
591238.2887830219
591092.7941329475
590974.3438120077
590909.6175023108
590833.9924167488
590701.6247739111
590568.1149805993
590486.578093617
590422.0770764294
590310.0233530464
590169.0626051633
590065.9536903187
590004.0317306701
589913.9401316902
589775.0297470365
589651.311089144
589582.5886388265
589510.5470697454
589382.8220478048
589244.6315052848
589161.0952664181
589099.0065346
588988.9360179891
588845.753294378
588742.82936178
588680.6369143571
588590.3360736482
588452.4346275736
588330.3305564596
588258.4793194565
588185.1188248479
588061.0143385058
587924.8389354282
587836.4398520426
587772.9255675477
587667.4524427244
587525.9669947067
587418.2653191907
587355.0187171329
587268.4185231366
587131.7299136692
587006.6145611366
586934.004261016
586862.1103033738
586738.9844909429
586602.4399680174
586513.2463780263
586448.6076221955
586344.1977009929
586204.8129712887
586096.0817401463
586029.7309026037
585944.3437020887
585811.221319205
585684.9993375371
585608.5056568052
585537.6759291615
585418.2485871543
585280.9903298811
585188.4001517867
585124.1611567413
585022.4478803354
584883.260614706
584772.5126575181
584705.4692892017
584621.1778226697
