Economic Health Index
618917.7248142613
590559.940996191
604337.7705111209
595807.8742708691
593913.6575061525
565805.8571024645
579831.1742541374
571546.2943384488
569894.6468950727
542026.9929461984
556290.0576384518
548240.5501077445
546821.9234517704
519184.9620450126
533676.4141770159
525853.0119147613
524658.2310736153
497242.8785315316
511953.72486710903
504347.52422221494
503367.7742735565
476165.3035477928
491086.90406073414
483689.3511812864
482916.1636044823
455918.1906681609
471042.2449938185
463845.12235226517
463270.36163841473
436468.8321897561
451787.36642901914
444782.77973165957
444398.6304024857
417785.8069959712
433291.16096075776
426471.5265089747
426270.4805946922
399838.93023605185
415523.7451615749
408881.7776812778
408856.62266690645
382599.20487583417
398456.41159912373
391985.11253438145
392128.91976771544
366038.77509934054
382061.58269333513
375754.228952171
376060.342500334
350130.8815115754
366312.7663602994
360162.8994977076
360624.9254370203
334849.81808231224
351184.5133814684
345185.9292038842
345797.7253272243
320170.8907677838
336652.376434953
330799.11501041194
331554.7809363704
306070.3777473939
322692.8707263202
316979.20678489184
317873.0744534184
292525.49121401284
309283.436157903
303703.8698674463
304730.49440716044
279514.3406583146
296402.4009775828
290951.6490803873
292105.80003324477
267015.89758965996
284028.9468500691
278701.93414646067
279978.58703598497
255009.9616381021
272143.0752957638
266934.9264612618
268329.25469105435
243477.12798411594
260725.57544431265
255631.60716742976
257138.97423716652
232398.7560646437
249757.9930519234
244773.7064801718
246389.6585067763
221756.93950596527
239222.60073342934
234343.67421557303
236063.9327477128
211534.47723576459
229102.36936192284
224324.65147496128
226145.10658946692
201714.84572855508
219380.94059056626
214700.44344037195
216617.14710960732
192282.17234037234
210042.600452906
205455.49323786024
207464.65295748998
183221.20969030357
201072.2539996753
196574.85682704984
198672.8294940527
174517.3110480521
192455.400931674
188044.17887690026
190227.46490806324
166156.4066882845
184178.11218985613
179849.66958919796
182114.90727070245
158124.98117401433
176227.00746524605
171978.0824327597
174322.0424918284
150410.0515327252
168589.233592739
164416.69275274943
166836.27314267264
142999.14629032792
161252.44379422246
157153.27722088774
159645.49811108081
135880.2853293956
154204.7777377887
150176.09409364653
152738.09305671137
129041.96053941056
147434.84238109196
143473.86424679495
146102.89163487195
122473.11722800744
140931.6935681355
137035.7529558867
139729.1674588785
116163.1362633962
134684.81834996672
130851.35239345384
133606.61677199218
110101.8169193036
128684.11800090157
124910.66481480945
127725.34180111253
104279.36039488527
122919.89170300105
119204.08640545001
122075.8347654834
98686.35398312927
117382.82087258251
113722.3917640993
116648.96251471106
93313.75586230413
112063.95410356879
108456.71899644646
111435.95177139158
88152.88048599295
106954.69270346001
103398.5553956007
106428.37495460937
83195.38454820991
102046.77679865641
98539.72368622223
101618.13656149311
78433.25350101021
97332.2719867667
93872.3688101869
96997.46008490518
73858.78860288917
92803.5565144125
89388.94523250524
92558.8754461989
69464.59447711149
88453.30895987777
85082.20474705151
88295.20692279923
65243.567159928825
84274.49640075854
80945.18476245465
84199.56155115514
61188.88261942468
80260.36304754572
76971.1970492733
80265.31798637292
57293.985726484585
76404.41932481917
73153.81693031473
76486.11580057144
53552.57966010872
72700.43138245151
69486.87289667173
72855.84520270463
49958.615729984456
69142.41101990404
65964.43663272666
69368.63716326977
46506.283599902745
65724.60600736584
62580.81343403866
66018.85392797492
43190.00189624973
62441.49078812337
59330.53300265171
62801.079905058876
40004.409186419995
59287.75754715634
56208.340604973804
59710.11291156111
36944.355312593965
56258.30763154864
53209.188577956455
56740.95576441325
34004.8930668932
53348.24330886879
50328.22816986719
53888.80820278079
31181.27019447729
50552.859850213565
47560.80170248344
51149.059128616194
28468.92171167188
47867.63792513753
44902.43504205468
48517.27915289442
25863.46252672661
45288.23629618792
42348.83036687735
45989.213435497506
23360.680351286846
42810.48480124826
39895.859219802835
43560.77480718627
20956.528891134145
40430.3776123608
37539.55583446087
41228.0371625509
18647.121305197987
38144.06676013865
35276.110724418555
38987.22911327002
16428.72392227368
35947.85591330864
33101.864524920755
36834.72789142654
14297.750205299037
33838.19440333965
31013.302077266377
34767.05349303499
12250.754953440604
31811.67148450202
29007.046746261545
32780.863052315195
10284.42873262019
29865.010820085234
27079.85496157233
30872.94543762769
8395.592525488222
27995.065185868378
25228.61097415654
29040.216060338837
6581.192592196866
26198.81138228265
23450.32181930298
27279.71188822788
4838.295533671474
24473.345347049326
21742.112478141495
25588.586655379433
3164.0835494031076
22815.87746039213
20101.221229801904
23964.106260821307
1555.8498820988161
21223.72803524123
18524.9951867159
22403.644348471928
10.99444182955647
19694.32298513937
17010.886005843495
20904.678061255207
-1472.9803973959592
18225.18966284952
15556.445768895408
19464.78396252105
-2898.473835424448
16813.952862941034
14159.323024893733
18081.634118180133
-4267.790524644404
15458.330981890675
12817.258988672691
16752.992333221642
-5583.144295831769
14156.132329495924
11528.083889178712
15476.710536531447
-6846.66173717958
12905.251585637416
10289.713461666897
14250.725308167033
-8060.385632294038
11703.66639666339
9100.14557812335
13073.054543477341
-9226.278262714548
10549.434105897704
7957.457010467675
11941.794248675276
-10346.224580295539
9440.688612982043
6859.800321306294
10855.115462684706
-11422.035254576045
8375.637356981882
5805.400877206373
9811.261300282556
-12455.449600067364
7352.558418374335
4792.553979666887
8808.544111763676
-13448.13838818346
6369.79773523756
3819.6221091475463
7845.342754529462
-14401.70654836581
5425.766429139914
2885.032277700761
6920.099972196603
-15317.695762765139
4518.938236406355
1987.2734859276095
6031.3198769841365
-16197.586958674778
3647.8470406114193
1124.8942801467717
5177.565531313342
-17042.802702746296
2811.084502306635
296.50040582772886
4357.456624708061
-17854.709500856072
2007.2977821566044
-499.2474465043742
3569.667242242536
-18634.620007339734
1235.1873537958365
-1263.6358065365755
2812.923720927181
