DATE,10-Year Real Interest Rate,Bank Credit All Commercial Banks,CPI All Urban Consumers,CPI All Items,Continued Claims (Insured Unemployment),Federal Funds Rate,GDP,Households Owners Equity in Real Estate Level,M1,M2,Median CPI,Personal Savings Rate,Real GDP,Sticky Price Consumer Price Index less Food and Energy,Sticky Price Consumer Price Index,Unemployment Rate,NASDAQ Price,S&P 500 Price,Delinquency Rate on Credit Card Loans,Commercial Real Estate Loans
6/3/1996,3.49408029,3464.7588,156.7,0.06385696,2553000,5.44,8032.84,5262.128,1119.3,3711.6,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,238.73",667.7,4.27,80.7158
6/4/1996,3.49408029,3464.7588,156.7,0.06385696,2553000,5.23,8032.84,5262.128,1119.3,3711.6,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,243.68",672.6,4.27,80.7158
6/5/1996,3.49408029,3468.3685,156.7,0.06385696,2553000,5.34,8032.84,5262.128,1119.3,3711.6,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,249.15",678.4,4.27,80.6969
6/6/1996,3.49408029,3468.3685,156.7,0.06385696,2553000,5.29,8032.84,5262.128,1119.3,3711.6,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,232.52",673,4.27,80.6969
6/7/1996,3.49408029,3468.3685,156.7,0.06385696,2553000,5.21,8032.84,5262.128,1119.3,3711.6,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,229.76",673.3,4.27,80.6969
6/8/1996,3.49408029,3468.3685,156.7,0.06385696,2521000,5.21,8032.84,5262.128,1119.3,3711.6,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,229.76",673.3,4.27,80.6969
6/9/1996,3.49408029,3468.3685,156.7,0.06385696,2521000,5.21,8032.84,5262.128,1119.3,3711.6,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,229.76",673.3,4.27,80.6969
6/10/1996,3.49408029,3468.3685,156.7,0.06385696,2521000,5.28,8032.84,5262.128,1123.6,3737.6,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,230.04",672.2,4.27,80.6969
6/11/1996,3.49408029,3468.3685,156.7,0.06385696,2521000,5.24,8032.84,5262.128,1123.6,3737.6,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,230.76",671,4.27,80.6969
6/12/1996,3.49408029,3480.9087,156.7,0.06385696,2521000,5.25,8032.84,5262.128,1123.6,3737.6,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,235.47",669,4.27,80.7703
6/13/1996,3.49408029,3480.9087,156.7,0.06385696,2521000,5.27,8032.84,5262.128,1123.6,3737.6,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,225.65",667.9,4.27,80.7703
6/14/1996,3.49408029,3480.9087,156.7,0.06385696,2521000,5.3,8032.84,5262.128,1123.6,3737.6,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,213.18",665.9,4.27,80.7703
6/15/1996,3.49408029,3480.9087,156.7,0.06385696,2560000,5.3,8032.84,5262.128,1123.6,3737.6,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,213.18",665.9,4.27,80.7703
6/16/1996,3.49408029,3480.9087,156.7,0.06385696,2560000,5.3,8032.84,5262.128,1123.6,3737.6,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,213.18",665.9,4.27,80.7703
6/17/1996,3.49408029,3480.9087,156.7,0.06385696,2560000,5.47,8032.84,5262.128,1121.7,3734.9,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,207.64",665.2,4.27,80.7703
6/18/1996,3.49408029,3480.9087,156.7,0.06385696,2560000,5.27,8032.84,5262.128,1121.7,3734.9,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,183.08",662.1,4.27,80.7703
6/19/1996,3.49408029,3483.4113,156.7,0.06385696,2560000,6.25,8032.84,5262.128,1121.7,3734.9,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,179.27",662,4.27,80.8301
6/20/1996,3.49408029,3483.4113,156.7,0.06385696,2560000,5.37,8032.84,5262.128,1121.7,3734.9,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,167.34",662.1,4.27,80.8301
6/21/1996,3.49408029,3483.4113,156.7,0.06385696,2560000,5.19,8032.84,5262.128,1121.7,3734.9,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,175.44",666.8,4.27,80.8301
6/22/1996,3.49408029,3483.4113,156.7,0.06385696,2550000,5.19,8032.84,5262.128,1121.7,3734.9,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,175.44",666.8,4.27,80.8301
6/23/1996,3.49408029,3483.4113,156.7,0.06385696,2550000,5.19,8032.84,5262.128,1121.7,3734.9,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,175.44",666.8,4.27,80.8301
6/24/1996,3.49408029,3483.4113,156.7,0.06385696,2550000,5.18,8032.84,5262.128,1097,3696.4,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,182.90",668.9,4.27,80.8301
6/25/1996,3.49408029,3483.4113,156.7,0.06385696,2550000,5.15,8032.84,5262.128,1097,3696.4,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,172.58",668.5,4.27,80.8301
6/26/1996,3.49408029,3490.7987,156.7,0.06385696,2550000,5.18,8032.84,5262.128,1097,3696.4,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,153.29",664.4,4.27,81.1695
6/27/1996,3.49408029,3490.7987,156.7,0.06385696,2550000,5.27,8032.84,5262.128,1097,3696.4,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,166.01",668.5,4.27,81.1695
6/28/1996,3.49408029,3490.7987,156.7,0.06385696,2550000,5,8032.84,5262.128,1097,3696.4,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,185.02",670.6,4.27,81.1695
6/29/1996,3.49408029,3490.7987,156.7,0.06385696,2556000,5,8032.84,5262.128,1097,3696.4,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,185.02",670.6,4.27,81.1695
6/30/1996,3.49408029,3490.7987,156.7,0.06385696,2556000,5,8032.84,5262.128,1097,3696.4,2.511248662,7.1,11005.217,3.066510398,0.23783,5.3,"1,185.02",670.6,4.27,81.1695
7/1/1996,3.36926055,3490.7987,157,0.191448628,2556000,7.8,8131.408,5307.589,1115.5,3715.4,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,197.45",675.9,4.46,81.1695
7/2/1996,3.36926055,3490.7987,157,0.191448628,2556000,5.29,8131.408,5307.589,1115.5,3715.4,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,191.15",673.6,4.46,81.1695
7/3/1996,3.36926055,3490.3293,157,0.191448628,2556000,5.38,8131.408,5307.589,1115.5,3715.4,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,181.60",672.4,4.46,81.0573
7/4/1996,3.36926055,3490.3293,157,0.191448628,2556000,5.38,8131.408,5307.589,1115.5,3715.4,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,181.60",672.4,4.46,81.0573
7/5/1996,3.36926055,3490.3293,157,0.191448628,2556000,5.28,8131.408,5307.589,1115.5,3715.4,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,158.35",657.4,4.46,81.0573
7/6/1996,3.36926055,3490.3293,157,0.191448628,2501000,5.28,8131.408,5307.589,1115.5,3715.4,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,158.35",657.4,4.46,81.0573
7/7/1996,3.36926055,3490.3293,157,0.191448628,2501000,5.28,8131.408,5307.589,1115.5,3715.4,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,158.35",657.4,4.46,81.0573
7/8/1996,3.36926055,3490.3293,157,0.191448628,2501000,5.27,8131.408,5307.589,1127.9,3754.2,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,148.82",652.5,4.46,81.0573
7/9/1996,3.36926055,3490.3293,157,0.191448628,2501000,5.14,8131.408,5307.589,1127.9,3754.2,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,153.59",654.8,4.46,81.0573
7/10/1996,3.36926055,3496.9741,157,0.191448628,2501000,5.16,8131.408,5307.589,1127.9,3754.2,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,141.19",656.1,4.46,80.9959
7/11/1996,3.36926055,3496.9741,157,0.191448628,2501000,5.21,8131.408,5307.589,1127.9,3754.2,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,106.36",645.7,4.46,80.9959
7/12/1996,3.36926055,3496.9741,157,0.191448628,2501000,5.18,8131.408,5307.589,1127.9,3754.2,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,103.49",646.2,4.46,80.9959
7/13/1996,3.36926055,3496.9741,157,0.191448628,2495000,5.18,8131.408,5307.589,1127.9,3754.2,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,103.49",646.2,4.46,80.9959
7/14/1996,3.36926055,3496.9741,157,0.191448628,2495000,5.18,8131.408,5307.589,1127.9,3754.2,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,103.49",646.2,4.46,80.9959
7/15/1996,3.36926055,3496.9741,157,0.191448628,2495000,5.42,8131.408,5307.589,1114.7,3742.4,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,060.19",629.8,4.46,80.9959
7/16/1996,3.36926055,3496.9741,157,0.191448628,2495000,5.2,8131.408,5307.589,1114.7,3742.4,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,053.47",628.4,4.46,80.9959
7/17/1996,3.36926055,3484.9513,157,0.191448628,2495000,5.25,8131.408,5307.589,1114.7,3742.4,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,086.65",634.1,4.46,80.9661
7/18/1996,3.36926055,3484.9513,157,0.191448628,2495000,5.28,8131.408,5307.589,1114.7,3742.4,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,109.82",643.6,4.46,80.9661
7/19/1996,3.36926055,3484.9513,157,0.191448628,2495000,5.22,8131.408,5307.589,1114.7,3742.4,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,097.68",638.7,4.46,80.9661
7/20/1996,3.36926055,3484.9513,157,0.191448628,2492000,5.22,8131.408,5307.589,1114.7,3742.4,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,097.68",638.7,4.46,80.9661
7/21/1996,3.36926055,3484.9513,157,0.191448628,2492000,5.22,8131.408,5307.589,1114.7,3742.4,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,097.68",638.7,4.46,80.9661
7/22/1996,3.36926055,3484.9513,157,0.191448628,2492000,5.25,8131.408,5307.589,1101,3726,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,081.39",633.8,4.46,80.9661
7/23/1996,3.36926055,3484.9513,157,0.191448628,2492000,5.25,8131.408,5307.589,1101,3726,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,049.07",626.9,4.46,80.9661
7/24/1996,3.36926055,3491.2124,157,0.191448628,2492000,5.29,8131.408,5307.589,1101,3726,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,042.37",626.6,4.46,80.8689
7/25/1996,3.36926055,3491.2124,157,0.191448628,2492000,5.45,8131.408,5307.589,1101,3726,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,062.39",631.2,4.46,80.8689
7/26/1996,3.36926055,3491.2124,157,0.191448628,2492000,5.26,8131.408,5307.589,1101,3726,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,079.44",635.9,4.46,80.8689
7/27/1996,3.36926055,3491.2124,157,0.191448628,2472000,5.26,8131.408,5307.589,1101,3726,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,079.44",635.9,4.46,80.8689
7/28/1996,3.36926055,3491.2124,157,0.191448628,2472000,5.26,8131.408,5307.589,1101,3726,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,079.44",635.9,4.46,80.8689
7/29/1996,3.36926055,3491.2124,157,0.191448628,2472000,5.37,8131.408,5307.589,1093.7,3712.4,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,066.47",630.9,4.46,80.8689
7/30/1996,3.36926055,3491.2124,157,0.191448628,2472000,5.33,8131.408,5307.589,1093.7,3712.4,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,071.95",635.3,4.46,80.8689
7/31/1996,3.36926055,3479.3447,157,0.191448628,2472000,6.75,8131.408,5307.589,1093.7,3712.4,3.196372463,6.7,11103.935,3.103134864,0.27791,5.5,"1,080.59",640,4.46,80.9767
8/1/1996,3.32941538,3479.3447,157.2,0.191082803,2472000,6.29,8131.408,5307.589,1093.7,3712.4,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,098.85",650,4.46,80.9767
8/2/1996,3.32941538,3479.3447,157.2,0.191082803,2472000,5.34,8131.408,5307.589,1093.7,3712.4,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,124.92",662.5,4.46,80.9767
8/3/1996,3.32941538,3479.3447,157.2,0.191082803,2476000,5.34,8131.408,5307.589,1093.7,3712.4,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,124.92",662.5,4.46,80.9767
8/4/1996,3.32941538,3479.3447,157.2,0.191082803,2476000,5.34,8131.408,5307.589,1093.7,3712.4,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,124.92",662.5,4.46,80.9767
8/5/1996,3.32941538,3479.3447,157.2,0.191082803,2476000,5.15,8131.408,5307.589,1115.8,3751.8,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,120.53",660.2,4.46,80.9767
8/6/1996,3.32941538,3479.3447,157.2,0.191082803,2476000,5.1,8131.408,5307.589,1115.8,3751.8,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,128.87",662.4,4.46,80.9767
8/7/1996,3.32941538,3494.8771,157.2,0.191082803,2476000,5.07,8131.408,5307.589,1115.8,3751.8,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,141.11",664.2,4.46,81.3964
8/8/1996,3.32941538,3494.8771,157.2,0.191082803,2476000,5.15,8131.408,5307.589,1115.8,3751.8,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,137.51",662.6,4.46,81.3964
8/9/1996,3.32941538,3494.8771,157.2,0.191082803,2476000,5.1,8131.408,5307.589,1115.8,3751.8,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,137.27",662.1,4.46,81.3964
8/10/1996,3.32941538,3494.8771,157.2,0.191082803,2492000,5.1,8131.408,5307.589,1115.8,3751.8,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,137.27",662.1,4.46,81.3964
8/11/1996,3.32941538,3494.8771,157.2,0.191082803,2492000,5.1,8131.408,5307.589,1115.8,3751.8,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,137.27",662.1,4.46,81.3964
8/12/1996,3.32941538,3494.8771,157.2,0.191082803,2492000,5.17,8131.408,5307.589,1104.9,3751.8,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,138.27",665.8,4.46,81.3964
8/13/1996,3.32941538,3494.8771,157.2,0.191082803,2492000,4.89,8131.408,5307.589,1104.9,3751.8,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,126.15",660.2,4.46,81.3964
8/14/1996,3.32941538,3496.7269,157.2,0.191082803,2492000,5.22,8131.408,5307.589,1104.9,3751.8,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,133.51",662,4.46,81.448
8/15/1996,3.32941538,3496.7269,157.2,0.191082803,2492000,5.48,8131.408,5307.589,1104.9,3751.8,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,134.69",662.3,4.46,81.448
8/16/1996,3.32941538,3496.7269,157.2,0.191082803,2492000,5.15,8131.408,5307.589,1104.9,3751.8,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,133.65",665.2,4.46,81.448
8/17/1996,3.32941538,3496.7269,157.2,0.191082803,2495000,5.15,8131.408,5307.589,1104.9,3751.8,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,133.65",665.2,4.46,81.448
8/18/1996,3.32941538,3496.7269,157.2,0.191082803,2495000,5.15,8131.408,5307.589,1104.9,3751.8,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,133.65",665.2,4.46,81.448
8/19/1996,3.32941538,3496.7269,157.2,0.191082803,2495000,5.17,8131.408,5307.589,1097.2,3744.2,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,130.91",666.6,4.46,81.448
8/20/1996,3.32941538,3496.7269,157.2,0.191082803,2495000,5.08,8131.408,5307.589,1097.2,3744.2,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,124.67",665.7,4.46,81.448
8/21/1996,3.32941538,3499.7384,157.2,0.191082803,2495000,5.09,8131.408,5307.589,1097.2,3744.2,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,126.84",665.1,4.46,81.8091
8/22/1996,3.32941538,3499.7384,157.2,0.191082803,2495000,5.17,8131.408,5307.589,1097.2,3744.2,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,143.96",670.7,4.46,81.8091
8/23/1996,3.32941538,3499.7384,157.2,0.191082803,2495000,5.22,8131.408,5307.589,1097.2,3744.2,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,143.05",667,4.46,81.8091
8/24/1996,3.32941538,3499.7384,157.2,0.191082803,2493000,5.22,8131.408,5307.589,1097.2,3744.2,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,143.05",667,4.46,81.8091
8/25/1996,3.32941538,3499.7384,157.2,0.191082803,2493000,5.22,8131.408,5307.589,1097.2,3744.2,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,143.05",667,4.46,81.8091
8/26/1996,3.32941538,3499.7384,157.2,0.191082803,2493000,5.28,8131.408,5307.589,1081.2,3723.5,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,139.22",663.9,4.46,81.8091
8/27/1996,3.32941538,3499.7384,157.2,0.191082803,2493000,5.13,8131.408,5307.589,1081.2,3723.5,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,149.02",666.4,4.46,81.8091
8/28/1996,3.32941538,3497.5182,157.2,0.191082803,2493000,5.24,8131.408,5307.589,1081.2,3723.5,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,153.88",664.8,4.46,81.8715
8/29/1996,3.32941538,3497.5182,157.2,0.191082803,2493000,5.24,8131.408,5307.589,1081.2,3723.5,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,145.03",657.4,4.46,81.8715
8/30/1996,3.32941538,3497.5182,157.2,0.191082803,2493000,5.28,8131.408,5307.589,1081.2,3723.5,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,141.50",652,4.46,81.8715
8/31/1996,3.32941538,3497.5182,157.2,0.191082803,2516000,5.28,8131.408,5307.589,1081.2,3723.5,2.321500991,6.6,11103.935,3.096243134,0.22597,5.1,"1,141.50",652,4.46,81.8715
9/1/1996,3.52082209,3497.5182,157.7,0.317863954,2516000,5.28,8131.408,5307.589,1081.2,3723.5,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,141.50",652,4.46,81.8715
9/2/1996,3.52082209,3497.5182,157.7,0.317863954,2516000,5.28,8131.408,5307.589,1093.4,3734.3,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,141.50",652,4.46,81.8715
9/3/1996,3.52082209,3497.5182,157.7,0.317863954,2516000,6.01,8131.408,5307.589,1093.4,3734.3,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,142.29",654.7,4.46,81.8715
9/4/1996,3.52082209,3504.0922,157.7,0.317863954,2516000,5.35,8131.408,5307.589,1093.4,3734.3,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,143.82",655.6,4.46,81.8212
9/5/1996,3.52082209,3504.0922,157.7,0.317863954,2516000,5.19,8131.408,5307.589,1093.4,3734.3,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,125.66",649.4,4.46,81.8212
9/6/1996,3.52082209,3504.0922,157.7,0.317863954,2516000,5.13,8131.408,5307.589,1093.4,3734.3,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,139.39",655.7,4.46,81.8212
9/7/1996,3.52082209,3504.0922,157.7,0.317863954,2443000,5.13,8131.408,5307.589,1093.4,3734.3,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,139.39",655.7,4.46,81.8212
9/8/1996,3.52082209,3504.0922,157.7,0.317863954,2443000,5.13,8131.408,5307.589,1093.4,3734.3,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,139.39",655.7,4.46,81.8212
9/9/1996,3.52082209,3504.0922,157.7,0.317863954,2443000,5.2,8131.408,5307.589,1113.4,3776.3,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,148.71",663.8,4.46,81.8212
9/10/1996,3.52082209,3504.0922,157.7,0.317863954,2443000,5.1,8131.408,5307.589,1113.4,3776.3,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,149.43",663.8,4.46,81.8212
9/11/1996,3.52082209,3514.718,157.7,0.317863954,2443000,5.26,8131.408,5307.589,1113.4,3776.3,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,153.95",667.3,4.46,81.996
9/12/1996,3.52082209,3514.718,157.7,0.317863954,2443000,5.33,8131.408,5307.589,1113.4,3776.3,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,165.81",671.1,4.46,81.996
9/13/1996,3.52082209,3514.718,157.7,0.317863954,2443000,5.29,8131.408,5307.589,1113.4,3776.3,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,188.67",680.5,4.46,81.996
9/14/1996,3.52082209,3514.718,157.7,0.317863954,2486000,5.29,8131.408,5307.589,1113.4,3776.3,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,188.67",680.5,4.46,81.996
9/15/1996,3.52082209,3514.718,157.7,0.317863954,2486000,5.29,8131.408,5307.589,1113.4,3776.3,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,188.67",680.5,4.46,81.996
9/16/1996,3.52082209,3514.718,157.7,0.317863954,2486000,5.38,8131.408,5307.589,1099.3,3760,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,193.96",684,4.46,81.996
9/17/1996,3.52082209,3514.718,157.7,0.317863954,2486000,5.02,8131.408,5307.589,1099.3,3760,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,203.31",682.9,4.46,81.996
9/18/1996,3.52082209,3507.2852,157.7,0.317863954,2486000,4.96,8131.408,5307.589,1099.3,3760,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,205.71",681.5,4.46,82.1576
9/19/1996,3.52082209,3507.2852,157.7,0.317863954,2486000,5.29,8131.408,5307.589,1099.3,3760,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,212.09",683,4.46,82.1576
9/20/1996,3.52082209,3507.2852,157.7,0.317863954,2486000,5.3,8131.408,5307.589,1099.3,3760,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,219.69",687,4.46,82.1576
9/21/1996,3.52082209,3507.2852,157.7,0.317863954,2484000,5.3,8131.408,5307.589,1099.3,3760,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,219.69",687,4.46,82.1576
9/22/1996,3.52082209,3507.2852,157.7,0.317863954,2484000,5.3,8131.408,5307.589,1099.3,3760,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,219.69",687,4.46,82.1576
9/23/1996,3.52082209,3507.2852,157.7,0.317863954,2484000,5.32,8131.408,5307.589,1074.5,3720.2,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,211.47",686.5,4.46,82.1576
9/24/1996,3.52082209,3507.2852,157.7,0.317863954,2484000,5.28,8131.408,5307.589,1074.5,3720.2,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,215.27",685.6,4.46,82.1576
9/25/1996,3.52082209,3529.9072,157.7,0.317863954,2484000,5.56,8131.408,5307.589,1074.5,3720.2,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,224.66",685.8,4.46,82.5589
9/26/1996,3.52082209,3529.9072,157.7,0.317863954,2484000,5.28,8131.408,5307.589,1074.5,3720.2,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,227.98",685.9,4.46,82.5589
9/27/1996,3.52082209,3529.9072,157.7,0.317863954,2484000,5.21,8131.408,5307.589,1074.5,3720.2,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,230.05",686.2,4.46,82.5589
9/28/1996,3.52082209,3529.9072,157.7,0.317863954,2479000,5.21,8131.408,5307.589,1074.5,3720.2,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,230.05",686.2,4.46,82.5589
9/29/1996,3.52082209,3529.9072,157.7,0.317863954,2479000,5.21,8131.408,5307.589,1074.5,3720.2,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,230.05",686.2,4.46,82.5589
9/30/1996,3.52082209,3529.9072,157.7,0.317863954,2479000,6.09,8131.408,5307.589,1077.7,3719.3,3.130189825,6.7,11103.935,3.076709572,0.30952,5.2,"1,226.92",687.3,4.46,82.5589
10/1/1996,3.31834947,3529.9072,158.2,0.316856781,2479000,5.53,8259.771,5348.978,1077.7,3719.3,2.881981803,6.4,11219.238,2.957328624,0.23018,5.2,"1,221.51",689.1,4.6,82.5589
10/2/1996,3.31834947,3548.1862,158.2,0.316856781,2479000,5.24,8259.771,5348.978,1077.7,3719.3,2.881981803,6.4,11219.238,2.957328624,0.23018,5.2,"1,236.11",694,4.6,83.0457
10/3/1996,3.31834947,3548.1862,158.2,0.316856781,2479000,5.17,8259.771,5348.978,1077.7,3719.3,2.881981803,6.4,11219.238,2.957328624,0.23018,5.2,"1,233.09",692.8,4.6,83.0457
10/4/1996,3.31834947,3548.1862,158.2,0.316856781,2479000,5.04,8259.771,5348.978,1077.7,3719.3,2.881981803,6.4,11219.238,2.957328624,0.23018,5.2,"1,247.56",701.5,4.6,83.0457
10/5/1996,3.31834947,3548.1862,158.2,0.316856781,2496000,5.04,8259.771,5348.978,1077.7,3719.3,2.881981803,6.4,11219.238,2.957328624,0.23018,5.2,"1,247.56",701.5,4.6,83.0457
10/6/1996,3.31834947,3548.1862,158.2,0.316856781,2496000,5.04,8259.771,5348.978,1077.7,3719.3,2.881981803,6.4,11219.238,2.957328624,0.23018,5.2,"1,247.56",701.5,4.6,83.0457
10/7/1996,3.31834947,3548.1862,158.2,0.316856781,2496000,5.16,8259.771,5348.978,1086.8,3765.4,2.881981803,6.4,11219.238,2.957328624,0.23018,5.2,"1,250.87",703.3,4.6,83.0457
10/8/1996,3.31834947,3548.1862,158.2,0.316856781,2496000,5.11,8259.771,5348.978,1086.8,3765.4,2.881981803,6.4,11219.238,2.957328624,0.23018,5.2,"1,240.15",700.6,4.6,83.0457
10/9/1996,3.31834947,3549.1111,158.2,0.316856781,2496000,5.43,8259.771,5348.978,1086.8,3765.4,2.881981803,6.4,11219.238,2.957328624,0.23018,5.2,"1,237.98",696.7,4.6,83.3028
10/10/1996,3.31834947,3549.1111,158.2,0.316856781,2496000,5.29,8259.771,5348.978,1086.8,3765.4,2.881981803,6.4,11219.238,2.957328624,0.23018,5.2,"1,236.97",694.6,4.6,83.3028
